Scalar,ROI,Modality,Median,1-Percentile,25-Percentile,75-Percentile,99-Percentile,Mean,Std,Max,Min
dyz_norm,GM,dwi-tensor,0.0223605135135859,0.0169578671670321,0.020125078591488276,0.030889139220316948,0.0548455663454042,0.026891971299568974,0.009781234445346586,0.0548455663454042,0.0169578671670321
dyz_norm,GM,pc-bssfp,0.059112568959816855,0.04204785663912985,0.04850071997134275,0.06720039765321575,0.10318347716890643,0.06143965384880607,0.015327856325929744,0.1060980828834095,0.0409921863406098
dyz_norm,GM,t1w,0.0418298729133767,0.032318252444644,0.03769431244394825,0.056292813857960505,0.0878224119604931,0.047171125816477616,0.013242859447533362,0.0878224119604931,0.032318252444644
dyz_norm,WM,bssfp,0.06972910270919594,0.05913721473260727,0.06611789138201613,0.0736554923849622,0.08150362711154416,0.06996721824579111,0.005698784435496886,0.0827830743612269,0.059075683871026
dyz_norm,WM,dwi-tensor,0.027218112017439698,0.0227015475670605,0.02426353646316775,0.0375240980269187,0.0616110564949527,0.032560934445951484,0.010849289953683136,0.0616110564949527,0.0227015475670605
dyz_norm,WM,pc-bssfp,0.0860707772584616,0.07029607219609647,0.07648888792613556,0.09337125501594992,0.11514315094704806,0.08687171837308368,0.01225279261817857,0.1158334408054726,0.0696329022546979
dyz_norm,WM,t1w,0.0587378144549335,0.048983666549146,0.05609348920538972,0.06780362766659609,0.0790326076932395,0.06139502642372105,0.00819758380146034,0.0790326076932395,0.048983666549146
dzz_norm,CSF,bssfp,0.0544507650957516,0.03868299132031608,0.045342437396569374,0.06550639642431938,0.09180926130564739,0.0561815600782459,0.012494480451017035,0.0928976497860414,0.0369719354126609
dzz_norm,CSF,dwi-tensor,0.023075009247407997,0.016082837268718,0.019933378226309226,0.03057930054466155,0.0454339237786398,0.02520327539827805,0.007167970937664708,0.0454339237786398,0.016082837268718
dzz_norm,CSF,pc-bssfp,0.062331709010227845,0.037171906287604785,0.0532418675819001,0.07772976083613023,0.09425769899172005,0.06434528660909956,0.015869347304397773,0.0992669082384368,0.0349954744053013
dzz_norm,CSF,t1w,0.05077450625303905,0.0324206028833139,0.04037548093075498,0.06912340014482825,0.1048735181269196,0.05539689802873168,0.018913642246478346,0.1048735181269196,0.0324206028833139
dzz_norm,GM,bssfp,0.03876820459607305,0.025941030903895535,0.032741115030991676,0.049622756863459724,0.08063229395849297,0.04207841876524797,0.012408624493028583,0.0815432078154603,0.0250757421703759
dzz_norm,GM,dwi-tensor,0.0226075430981676,0.0177297597594941,0.0197145053367144,0.03426020555077312,0.0509587596733102,0.02749052552338203,0.009918411036969924,0.0509587596733102,0.0177297597594941
dzz_norm,GM,pc-bssfp,0.04105415587965695,0.025577104144703204,0.035740240140353,0.048317350980220976,0.06887537775434288,0.04304612959150072,0.011318828353270343,0.072513888531318,0.0247217516807352
dzz_norm,GM,t1w,0.03338209697973525,0.0217200861170753,0.0266384969765383,0.05106388758189485,0.083961137155645,0.04018884841996253,0.016514661876916633,0.083961137155645,0.0217200861170753
dzz_norm,WM,bssfp,0.03671824255421745,0.023978282509502936,0.0260442130491862,0.0484195605743796,0.0768591755133633,0.04111039775328746,0.01667503099265216,0.0771300988516309,0.0238428484483656
